Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-03,327,10.45,7.57,Westport Unified Schools,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-03,119,10.88,7.57,Halloran Mechanical,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-03,122,11.06,7.57,Ridgeline Plumbing Co.,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-03,43,116.46,101.53,Sable Creek Refining,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-03,11,94.78,71.12,Ridgeline Plumbing Co.,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-03,317,3.84,2.42,Grayson HVAC Services,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-03,119,3.83,2.42,Ridgeline Plumbing Co.,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-03,291,3.96,2.42,Grayson HVAC Services,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-03,39,18.04,12.55,Ridgeline Plumbing Co.,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-03,42,17.07,12.55,Ridgeline Plumbing Co.,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-03,68,10.35,9.10,Fairmont Health System,100047
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-08-03,5,146.01,93.06,Sable Creek Refining,100047
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-08-03,5,2476.62,1584.29,Fairmont Health System,100571
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-08-03,7,2359.43,1584.29,Westport Unified Schools,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-04,89,25.53,20.68,Grayson HVAC Services,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-04,139,2.63,1.93,Halloran Mechanical,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-04,123,2.88,1.93,Halloran Mechanical,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-04,64,2.59,1.93,Sable Creek Refining,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-04,145,6.78,5.05,Halloran Mechanical,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-04,286,5.66,5.05,Delta Ridge Industrial,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-04,131,6.12,5.05,Ridgeline Plumbing Co.,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-04,312,7.28,5.05,Grayson HVAC Services,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-04,333,7.37,5.05,Sable Creek Refining,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-04,126,6.16,5.05,Ridgeline Plumbing Co.,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-04,213,9.77,7.57,Delta Ridge Industrial,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-04,361,9.98,7.57,Westport Unified Schools,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-04,369,9.03,7.57,Sable Creek Refining,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-04,261,13.02,7.57,Grayson HVAC Services,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-04,343,3.41,2.42,Westport Unified Schools,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-04,141,3.57,2.42,Halloran Mechanical,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-04,252,3.18,2.42,Fairmont Health System,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-04,115,3.57,2.42,Halloran Mechanical,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-04,62,19.83,12.55,Fairmont Health System,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-04,26,12.14,9.10,Walk-in / no account,100649
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-08-04,41,117.85,93.06,Sable Creek Refining,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-04,20,40.54,31.18,Halloran Mechanical,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-08-04,6,199.98,157.95,Sable Creek Refining,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-05,42,29.01,20.68,Fairmont Health System,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-05,28,28.96,20.68,Walk-in / no account,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-05,73,28.96,20.68,Fairmont Health System,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-05,25,31.73,20.68,Walk-in / no account,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-05,256,2.99,1.93,Delta Ridge Industrial,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-05,222,2.51,1.93,Ridgeline Plumbing Co.,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-05,95,6.69,5.05,Walk-in / no account,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-05,79,11.45,7.57,Sable Creek Refining,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-05,244,9.81,7.57,Fairmont Health System,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-05,297,9.74,7.57,Sable Creek Refining,100349
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-05,26,132.73,101.53,Westport Unified Schools,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-05,220,2.76,2.42,Fairmont Health System,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-05,100,19.91,12.55,Grayson HVAC Services,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-05,68,16.72,12.55,Ridgeline Plumbing Co.,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-05,54,12.38,9.10,Ridgeline Plumbing Co.,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-05,95,14.05,9.10,Westport Unified Schools,100933
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-05,20,44.87,31.18,Delta Ridge Industrial,100933
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-08-05,7,2495.87,1584.29,Grayson HVAC Services,100571
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-08-06,2,459.58,301.05,Fairmont Health System,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-06,45,27.54,20.68,Fairmont Health System,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-06,204,2.50,1.93,Fairmont Health System,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-06,361,3.21,1.93,Walk-in / no account,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-06,314,5.76,5.05,Westport Unified Schools,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-06,255,7.85,5.05,Delta Ridge Industrial,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-06,259,9.81,7.57,Westport Unified Schools,100571
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-06,25,146.85,101.53,Delta Ridge Industrial,100117
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-06,9,131.01,101.53,Sable Creek Refining,100933
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-06,30,89.96,71.12,Sable Creek Refining,100205
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-06,24,77.30,71.12,Grayson HVAC Services,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-06,338,3.65,2.42,Sable Creek Refining,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-06,31,14.32,12.55,Walk-in / no account,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-06,106,14.86,12.55,Grayson HVAC Services,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-06,44,13.88,9.10,Ridgeline Plumbing Co.,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-08-06,14,133.46,93.06,Fairmont Health System,100349
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-06,14,45.53,31.18,Fairmont Health System,100812
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-06,9,38.06,31.18,Walk-in / no account,100812
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-06,34,37.94,31.18,Westport Unified Schools,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-08-06,14,254.98,157.95,Fairmont Health System,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-08-06,39,227.39,157.95,Sable Creek Refining,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-07,103,33.96,20.68,Westport Unified Schools,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-07,374,2.57,1.93,Walk-in / no account,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-07,218,2.68,1.93,Ridgeline Plumbing Co.,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-07,413,2.73,1.93,Walk-in / no account,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-07,283,2.52,1.93,Grayson HVAC Services,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-07,381,2.91,1.93,Sable Creek Refining,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-07,430,6.29,5.05,Walk-in / no account,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-07,349,7.54,5.05,Sable Creek Refining,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-07,380,7.94,5.05,Westport Unified Schools,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-07,157,10.82,7.57,Fairmont Health System,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-07,354,10.29,7.57,Westport Unified Schools,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-07,109,11.03,7.57,Walk-in / no account,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-07,241,3.93,2.42,Fairmont Health System,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-07,296,3.85,2.42,Westport Unified Schools,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-07,354,3.02,2.42,Walk-in / no account,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-07,98,20.02,12.55,Sable Creek Refining,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-07,35,16.16,12.55,Walk-in / no account,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-07,38,16.83,12.55,Halloran Mechanical,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-07,38,13.06,9.10,Sable Creek Refining,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-07,127,13.01,9.10,Walk-in / no account,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-07,87,14.62,9.10,Westport Unified Schools,100571
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-08-07,4,865.07,659.59,Ridgeline Plumbing Co.,100205
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-08-07,8,2304.93,1584.29,Walk-in / no account,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-08,125,28.76,20.68,Westport Unified Schools,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-08,297,2.85,1.93,Grayson HVAC Services,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-08,281,2.70,1.93,Grayson HVAC Services,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-08,365,7.11,5.05,Sable Creek Refining,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-08,270,11.48,7.57,Delta Ridge Industrial,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-08,308,10.96,7.57,Sable Creek Refining,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-08,318,11.11,7.57,Delta Ridge Industrial,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-08,364,11.07,7.57,Delta Ridge Industrial,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-08,179,9.15,7.57,Walk-in / no account,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-08,36,158.33,101.53,Sable Creek Refining,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-08,369,3.88,2.42,Delta Ridge Industrial,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-08,117,3.50,2.42,Halloran Mechanical,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-08,39,14.51,12.55,Halloran Mechanical,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-08,20,13.06,9.10,Walk-in / no account,100205
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-08-08,10,222.03,157.95,Halloran Mechanical,100205
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-08-08,43,173.78,157.95,Westport Unified Schools,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-09,92,2.46,1.93,Halloran Mechanical,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-09,229,6.84,5.05,Fairmont Health System,100571
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-09,27,165.04,101.53,Sable Creek Refining,100959
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-09,38,86.37,71.12,Sable Creek Refining,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-09,105,14.72,12.55,Westport Unified Schools,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-09,42,11.31,9.10,Sable Creek Refining,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-09,89,12.14,9.10,Grayson HVAC Services,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-09,103,11.37,9.10,Grayson HVAC Services,100933
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-08-09,8,1114.42,659.59,Walk-in / no account,100571
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-08-09,6,993.87,659.59,Delta Ridge Industrial,100933
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-08-09,6,2221.54,1584.29,Grayson HVAC Services,100047
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-08-09,8,2458.60,1584.29,Sable Creek Refining,100933
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-10,41,27.11,20.68,Halloran Mechanical,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-10,307,2.82,1.93,Grayson HVAC Services,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-10,330,8.62,5.05,Sable Creek Refining,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-10,219,5.78,5.05,Delta Ridge Industrial,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-10,292,7.52,5.05,Delta Ridge Industrial,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-10,218,8.73,7.57,Delta Ridge Industrial,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-10,73,9.95,7.57,Sable Creek Refining,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-10,244,9.50,7.57,Delta Ridge Industrial,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-10,91,3.59,2.42,Halloran Mechanical,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-10,342,3.95,2.42,Walk-in / no account,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-10,242,3.44,2.42,Delta Ridge Industrial,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-10,110,16.71,12.55,Sable Creek Refining,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-10,59,13.11,9.10,Delta Ridge Industrial,100349
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-08-10,3,891.69,659.59,Halloran Mechanical,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-10,15,41.91,31.18,Halloran Mechanical,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-08-10,25,259.49,157.95,Fairmont Health System,100117
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-08-11,3,505.83,301.05,Halloran Mechanical,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-11,86,33.09,20.68,Delta Ridge Industrial,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-11,58,35.70,20.68,Delta Ridge Industrial,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-11,363,2.93,1.93,Sable Creek Refining,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-11,81,2.33,1.93,Walk-in / no account,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-11,295,2.35,1.93,Grayson HVAC Services,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-11,304,2.32,1.93,Delta Ridge Industrial,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-11,377,7.22,5.05,Grayson HVAC Services,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-11,144,6.89,5.05,Ridgeline Plumbing Co.,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-11,297,9.33,7.57,Delta Ridge Industrial,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-11,350,9.80,7.57,Westport Unified Schools,100571
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-11,9,150.46,101.53,Walk-in / no account,100205
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-08-11,2,774.06,566.17,Ridgeline Plumbing Co.,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-11,33,85.07,71.12,Grayson HVAC Services,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-11,106,19.38,12.55,Grayson HVAC Services,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-11,117,12.14,9.10,Grayson HVAC Services,100649
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-08-11,24,110.43,93.06,Fairmont Health System,100649
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-11,7,45.85,31.18,Sable Creek Refining,100047
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-11,17,35.21,31.18,Delta Ridge Industrial,100571
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-08-12,6,456.28,301.05,Grayson HVAC Services,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-12,88,3.12,1.93,Walk-in / no account,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-12,293,2.87,1.93,Westport Unified Schools,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-12,217,3.07,1.93,Grayson HVAC Services,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-12,87,7.63,5.05,Sable Creek Refining,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-12,418,6.07,5.05,Sable Creek Refining,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-12,272,10.90,7.57,Delta Ridge Industrial,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-12,368,8.59,7.57,Grayson HVAC Services,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-12,157,11.67,7.57,Ridgeline Plumbing Co.,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-12,283,11.42,7.57,Westport Unified Schools,100959
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-12,8,101.28,71.12,Sable Creek Refining,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-12,100,3.25,2.42,Walk-in / no account,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-12,211,3.46,2.42,Delta Ridge Industrial,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-12,331,3.06,2.42,Westport Unified Schools,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-12,111,15.50,12.55,Grayson HVAC Services,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-12,35,17.05,12.55,Halloran Mechanical,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-12,97,11.64,9.10,Westport Unified Schools,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-12,78,15.28,9.10,Grayson HVAC Services,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-08-12,8,147.10,93.06,Walk-in / no account,100571
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-08-12,1,2468.61,1584.29,Walk-in / no account,100047
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2026-08-12,5,1757.59,1294.89,Grayson HVAC Services,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-13,35,32.20,20.68,Walk-in / no account,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-08-13,95,28.09,20.68,Westport Unified Schools,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-13,307,3.19,1.93,Westport Unified Schools,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-13,269,2.48,1.93,Delta Ridge Industrial,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-13,341,6.75,5.05,Westport Unified Schools,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-13,336,6.82,5.05,Westport Unified Schools,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-13,55,7.17,5.05,Halloran Mechanical,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-08-13,235,7.83,5.05,Delta Ridge Industrial,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-13,330,11.59,7.57,Westport Unified Schools,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-13,124,10.46,7.57,Halloran Mechanical,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-13,32,124.30,101.53,Delta Ridge Industrial,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-08-13,303,2.87,2.42,Westport Unified Schools,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-13,106,17.31,12.55,Sable Creek Refining,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-13,51,17.49,12.55,Ridgeline Plumbing Co.,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-13,105,12.47,9.10,Delta Ridge Industrial,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-08-13,43,12.54,9.10,Ridgeline Plumbing Co.,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-08-13,19,128.58,93.06,Halloran Mechanical,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-08-13,11,146.87,93.06,Ridgeline Plumbing Co.,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-14,423,2.44,1.93,Sable Creek Refining,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-08-14,321,9.76,7.57,Delta Ridge Industrial,100571
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-08-14,4,139.64,101.53,Walk-in / no account,100349
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-14,41,81.88,71.12,Westport Unified Schools,100349
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-14,37,84.74,71.12,Sable Creek Refining,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-14,5,105.95,71.12,Halloran Mechanical,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-08-14,26,106.45,71.12,Delta Ridge Industrial,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-14,42,14.29,12.55,Walk-in / no account,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-14,119,15.88,12.55,Westport Unified Schools,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-14,21,19.83,12.55,Halloran Mechanical,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-08-14,126,16.84,12.55,Westport Unified Schools,100933
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-08-14,5,979.39,659.59,Grayson HVAC Services,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-08-14,31,40.32,31.18,Westport Unified Schools,100933
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-08-14,8,2221.89,1584.29,Sable Creek Refining,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-15,68,2.92,1.93,Halloran Mechanical,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-08-15,389,2.66,1.93,Westport Unified Schools,100933
