Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-03-25,2,750.96,648.17,Ridgeline Plumbing Co.,100349
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-03-25,4,817.44,648.17,Tidewater Mechanical,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-03-25,11,117.74,90.89,Fairmont Health System,100933
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-03-25,39,45.37,30.27,Ridgeline Plumbing Co.,100047
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-03-25,20,42.80,30.27,Northgate Property Group,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-03-25,17,48.56,30.27,Fairmont Health System,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-03-25,20,47.49,30.27,Tidewater Mechanical,100812
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-03-25,4,2054.34,1553.26,Northgate Property Group,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-03-26,41,26.60,20.30,Delta Ridge Industrial,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-03-26,42,29.24,20.30,Westport Unified Schools,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-03-26,284,2.99,1.88,Orion Municipal Works,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-03-26,263,2.70,1.88,Northgate Property Group,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-03-26,65,2.40,1.88,Grayson HVAC Services,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-03-26,181,5.78,4.94,Delta Ridge Industrial,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-03-26,340,5.66,4.94,Ridgeline Plumbing Co.,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-03-26,281,8.45,7.41,Vance & Sons Plumbing,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-03-26,185,10.51,7.41,Delta Ridge Industrial,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-03-26,207,8.90,7.41,Tidewater Mechanical,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-03-26,29,132.25,100.57,Brightwater Facilities,100349
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-03-26,32,139.66,100.57,Sable Creek Refining,100649
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-03-26,4,658.81,549.86,Sable Creek Refining,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-03-26,40,96.69,69.12,Halloran Mechanical,100205
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-03-26,5,85.13,69.12,Halloran Mechanical,100349
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-03-26,18,106.21,69.12,Westport Unified Schools,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-03-26,343,3.80,2.41,Brightwater Facilities,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-03-26,216,3.65,2.41,Sable Creek Refining,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-03-26,120,17.87,12.28,Halloran Mechanical,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-03-26,56,16.44,12.28,Fairmont Health System,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-03-26,56,15.04,12.28,Fairmont Health System,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-03-26,54,13.68,8.87,Grayson HVAC Services,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-03-26,20,121.03,90.89,Grayson HVAC Services,100349
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-03-26,27,140.58,90.89,Northgate Property Group,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-03-26,27,189.17,155.56,Sable Creek Refining,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-03-27,129,2.96,1.88,Ridgeline Plumbing Co.,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-03-27,348,5.72,4.94,Vance & Sons Plumbing,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-03-27,77,6.39,4.94,Grayson HVAC Services,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-03-27,298,6.27,4.94,Brightwater Facilities,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-03-27,285,9.22,7.41,Sable Creek Refining,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-03-27,294,3.09,2.41,Vance & Sons Plumbing,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-03-27,126,3.73,2.41,Halloran Mechanical,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-03-27,22,16.00,12.28,Halloran Mechanical,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-03-27,41,10.29,8.87,Ridgeline Plumbing Co.,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-03-27,35,115.18,90.89,Brightwater Facilities,100933
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-03-27,29,221.75,155.56,Vance & Sons Plumbing,100933
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-03-28,4,378.08,296.33,Orion Municipal Works,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-03-28,26,26.64,20.30,Ridgeline Plumbing Co.,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-03-28,46,32.02,20.30,Fairmont Health System,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-03-28,365,2.24,1.88,Orion Municipal Works,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-03-28,240,7.52,4.94,Northgate Property Group,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-03-28,231,8.92,7.41,Sable Creek Refining,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-03-28,157,10.50,7.41,Fairmont Health System,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-03-28,137,8.80,7.41,Grayson HVAC Services,100812
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-03-28,15,162.81,100.57,Fairmont Health System,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-03-28,95,18.77,12.28,Orion Municipal Works,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-03-28,43,17.54,12.28,Delta Ridge Industrial,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-03-28,89,10.60,8.87,Northgate Property Group,100047
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-03-28,15,178.37,155.56,Fairmont Health System,100959
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2026-03-28,8,1773.93,1267.32,Orion Municipal Works,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-01,69,28.24,20.36,Westport Unified Schools,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-01,317,2.85,1.89,Kestrel Construction LLC,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-01,219,7.74,4.96,Fairmont Health System,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-01,377,11.09,7.44,Orion Municipal Works,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-01,148,9.11,7.44,Delta Ridge Industrial,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-01,249,10.55,7.44,Vance & Sons Plumbing,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-01,16,162.69,100.73,Tidewater Mechanical,100933
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-01,22,87.42,69.45,Westport Unified Schools,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-01,14,92.35,69.45,Grayson HVAC Services,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-01,316,3.90,2.41,Orion Municipal Works,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-01,171,2.84,2.41,Westport Unified Schools,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-01,228,3.53,2.41,Tidewater Mechanical,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-01,67,17.58,12.32,Westport Unified Schools,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-01,45,15.58,12.32,Delta Ridge Industrial,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-01,67,14.13,8.91,Westport Unified Schools,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-01,114,14.39,8.91,Kestrel Construction LLC,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-01,53,11.88,8.91,Westport Unified Schools,100649
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-01,8,791.37,650.07,Kestrel Construction LLC,100047
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-04-01,3,1968.80,1558.43,Tidewater Mechanical,100205
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-04-01,8,1986.38,1558.43,Orion Municipal Works,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-01,16,223.77,155.96,Westport Unified Schools,100205
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-01,25,249.92,155.96,Vance & Sons Plumbing,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-02,159,2.21,1.89,Delta Ridge Industrial,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-02,318,2.81,1.89,Vance & Sons Plumbing,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-02,237,2.26,1.89,Westport Unified Schools,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-02,273,6.44,4.96,Kestrel Construction LLC,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-02,260,7.05,4.96,Fairmont Health System,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-02,278,8.53,7.44,Brightwater Facilities,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-02,238,9.39,7.44,Sable Creek Refining,100649
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-02,18,100.71,69.45,Westport Unified Schools,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-02,382,2.79,2.41,Brightwater Facilities,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-02,167,3.08,2.41,Grayson HVAC Services,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-02,385,3.90,2.41,Kestrel Construction LLC,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-02,55,16.73,12.32,Sable Creek Refining,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-02,33,16.53,12.32,Delta Ridge Industrial,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-02,100,11.57,8.91,Walk-in,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-02,32,140.99,91.25,Cortland Fire Protection,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-02,25,130.24,91.25,Vance & Sons Plumbing,100959
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-02,26,41.70,30.43,Cortland Fire Protection,100205
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-02,39,199.78,155.96,Kestrel Construction LLC,100933
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-03,120,28.06,20.36,Brightwater Facilities,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-03,347,2.37,1.89,Walk-in,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-03,350,7.72,4.96,Walk-in,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-03,342,8.86,7.44,Brightwater Facilities,100117
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-04-03,2,872.37,552.58,Fairmont Health System,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-03,33,88.27,69.45,Cortland Fire Protection,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-03,17,89.51,69.45,Fairmont Health System,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-03,32,105.76,69.45,Cortland Fire Protection,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-03,275,3.67,2.41,Cortland Fire Protection,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-03,62,3.49,2.41,Kestrel Construction LLC,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-03,100,16.35,12.32,Cortland Fire Protection,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-03,56,16.57,12.32,Fairmont Health System,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-03,57,18.56,12.32,Tidewater Mechanical,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-03,98,19.45,12.32,Cortland Fire Protection,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-03,76,11.29,8.91,Tidewater Mechanical,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-03,83,10.59,8.91,Cortland Fire Protection,100649
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-03,8,788.64,650.07,Brightwater Facilities,100349
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-03,17,43.12,30.43,Delta Ridge Industrial,100047
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2026-04-03,2,2040.03,1271.91,Fairmont Health System,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-04,102,26.21,20.36,Vance & Sons Plumbing,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-04,104,24.23,20.36,Vance & Sons Plumbing,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-04,127,2.47,1.89,Delta Ridge Industrial,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-04,256,2.92,1.89,Northgate Property Group,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-04,263,10.65,7.44,Tidewater Mechanical,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-04,282,11.36,7.44,Vance & Sons Plumbing,100349
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-04,12,115.70,100.73,Delta Ridge Industrial,100117
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-04,29,129.54,100.73,Brightwater Facilities,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-04,56,16.16,12.32,Delta Ridge Industrial,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-04,58,16.47,12.32,Delta Ridge Industrial,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-04,32,135.81,91.25,Northgate Property Group,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-04,36,218.34,155.96,Kestrel Construction LLC,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-05,267,2.63,1.89,Northgate Property Group,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-05,354,2.90,1.89,Vance & Sons Plumbing,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-05,201,6.88,4.96,Fairmont Health System,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-05,350,6.51,4.96,Brightwater Facilities,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-05,158,6.79,4.96,Northgate Property Group,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-05,141,6.25,4.96,Halloran Mechanical,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-05,371,10.96,7.44,Walk-in,100205
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-05,37,82.08,69.45,Halloran Mechanical,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-05,371,3.76,2.41,Walk-in,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-05,80,3.26,2.41,Kestrel Construction LLC,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-05,112,15.44,12.32,Halloran Mechanical,100349
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-05,7,831.17,650.07,Brightwater Facilities,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-05,35,113.15,91.25,Vance & Sons Plumbing,100047
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-05,27,46.88,30.43,Cortland Fire Protection,100117
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-04-05,7,2351.42,1558.43,Brightwater Facilities,100205
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2026-04-05,4,1863.00,1271.91,Cortland Fire Protection,100047
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-04-06,8,418.00,297.12,Ridgeline Plumbing Co.,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-06,93,32.59,20.36,Orion Municipal Works,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-06,95,32.22,20.36,Orion Municipal Works,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-06,90,2.66,1.89,Halloran Mechanical,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-06,345,2.30,1.89,Brightwater Facilities,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-06,325,3.02,1.89,Walk-in,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-06,361,7.32,4.96,Orion Municipal Works,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-06,213,11.02,7.44,Tidewater Mechanical,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-06,146,8.91,7.44,Westport Unified Schools,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-06,39,123.08,100.73,Walk-in,100117
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-04-06,3,836.35,552.58,Walk-in,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-06,360,3.51,2.41,Orion Municipal Works,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-06,29,16.29,12.32,Halloran Mechanical,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-06,47,11.15,8.91,Tidewater Mechanical,100571
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-06,3,794.23,650.07,Tidewater Mechanical,100047
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-06,28,124.11,91.25,Sable Creek Refining,100959
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-06,8,45.30,30.43,Walk-in,100047
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-06,9,45.16,30.43,Walk-in,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-06,31,225.77,155.96,Orion Municipal Works,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-07,236,3.06,1.89,Northgate Property Group,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-07,379,2.40,1.89,Brightwater Facilities,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-07,230,7.05,4.96,Sable Creek Refining,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-07,375,5.77,4.96,Kestrel Construction LLC,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-07,235,8.00,4.96,Cortland Fire Protection,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-07,175,9.25,7.44,Sable Creek Refining,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-07,375,11.74,7.44,Orion Municipal Works,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-07,240,11.55,7.44,Cortland Fire Protection,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-07,380,11.77,7.44,Kestrel Construction LLC,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-07,40,150.95,100.73,Halloran Mechanical,100959
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-04-07,2,869.94,552.58,Ridgeline Plumbing Co.,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-07,229,2.89,2.41,Westport Unified Schools,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-07,324,3.90,2.41,Brightwater Facilities,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-07,238,2.79,2.41,Northgate Property Group,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-07,225,3.03,2.41,Westport Unified Schools,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-07,113,13.65,8.91,Orion Municipal Works,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-07,21,106.48,91.25,Westport Unified Schools,100933
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-07,9,222.50,155.96,Walk-in,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-08,116,2.18,1.89,Halloran Mechanical,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-08,329,2.83,1.89,Brightwater Facilities,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-08,305,2.47,1.89,Vance & Sons Plumbing,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-08,256,7.35,4.96,Cortland Fire Protection,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-08,125,7.90,4.96,Halloran Mechanical,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-08,312,7.62,4.96,Vance & Sons Plumbing,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-08,117,6.09,4.96,Grayson HVAC Services,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-08,181,11.69,7.44,Westport Unified Schools,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-08,178,9.74,7.44,Westport Unified Schools,100812
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-08,24,79.49,69.45,Sable Creek Refining,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-08,5,87.67,69.45,Grayson HVAC Services,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-08,34,97.92,69.45,Brightwater Facilities,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-08,103,17.23,12.32,Walk-in,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-08,76,11.04,8.91,Northgate Property Group,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-08,11,119.75,91.25,Halloran Mechanical,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-08,39,114.41,91.25,Kestrel Construction LLC,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-08,25,216.77,155.96,Cortland Fire Protection,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-09,75,25.68,20.36,Tidewater Mechanical,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-09,266,2.29,1.89,Cortland Fire Protection,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-09,197,2.19,1.89,Tidewater Mechanical,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-09,64,2.56,1.89,Walk-in,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-09,76,6.69,4.96,Grayson HVAC Services,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-09,269,7.50,4.96,Cortland Fire Protection,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-09,351,6.98,4.96,Walk-in,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-09,255,9.03,7.44,Tidewater Mechanical,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-09,320,9.10,7.44,Orion Municipal Works,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-09,250,10.68,7.44,Sable Creek Refining,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-09,184,9.82,7.44,Westport Unified Schools,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-09,6,162.99,100.73,Ridgeline Plumbing Co.,100812
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-04-09,7,836.32,552.58,Walk-in,100349
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-04-09,5,894.76,552.58,Cortland Fire Protection,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-09,250,3.59,2.41,Tidewater Mechanical,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-09,255,3.79,2.41,Northgate Property Group,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-09,127,2.80,2.41,Halloran Mechanical,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-09,74,14.79,12.32,Sable Creek Refining,100117
